CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
28678	29124	-27.01	0	0.733397	0.605072	1
25180	30090	-210.085	0	0.706731	0.587263	1
16422	16423	0	0	0.938431	0.723302	1
29355	30020	-58.04	0	0.738165	0.532343	1
8740	9043	-0.0130005	0	0.946571	0.831283	1
24581	24640	0	0	0.961543	0.805816	1
1498	2148	0.0110016	0	0.858818	0.691601	1
22612	22783	-1.01099	0	0.73859	0.538627	1
17018	20803	-15.013	0	0.750108	0.633287	1
29603	29934	-28.032	0	0.830123	0.728091	1
28551	29030	-28.025	0	0.779191	0.652003	1
23420	23430	-0.00999451	0	0.81661	0.737764	1
14258	17136	-10.013	0	0.687029	0.554786	1
2731	3018	0.00700378	0	0.962215	0.860945	1
28995	30862	-344.125	0	0.964051	0.86097	1
23008	28726	-132.048	0	0.649149	0.426718	1
14256	14271	-0.0250092	0	0.751711	0.575233	1
2415	24082	-92	0	0.651334	0.495922	1
17153	17210	0.00700378	0	0.931354	0.819739	1
17153	17212	-0.000991821	0	0.897494	0.759819	1
20763	22458	-18.011	0	0.699585	0.51664	1
13274	13536	-0.0480042	0	0.921668	0.790731	1
17758	30433	-327.055	0	0.914624	0.784834	1
26118	26766	-16.98	0	0.585675	0.422601	1
25450	28990	-106.059	0	0.596748	0.502639	1
19300	19369	-0.0460052	0	0.912475	0.727117	1
21557	21565	0.0039978	0	0.878897	0.640248	1
4613	11703	-16.03	0	0.849618	0.618181	1
27999	28969	-45.057	0	0.859048	0.651193	1
24550	24890	-0.0209961	0	0.637144	0.565274	1
26457	28719	-78.051	0	0.770356	0.488379	1
1570	1743	-0.0209961	0	0.890709	0.698368	1
4293	4558	-0.034996	0	0.839175	0.698933	1
10318	10922	-0.000999451	0	0.989177	0.871468	1
24576	24674	0.00100708	0	0.882783	0.651218	1
23233	23278	0.00900269	0	0.578654	0.520544	1
24528	27000	-42.009	0	0.649729	0.524401	1
10277	10299	0	0	0.961643	0.773637	1
2680	2681	-0.00500488	0	0.952495	0.842368	1
14093	14165	0	0	0.705417	0.606303	1
22381	22391	-0.0639954	0	0.717139	0.694978	1
23233	23277	-0.0039978	0	0.897487	0.803769	1
23290	29661	-193.06	0	0.714018	0.481932	1
23290	29660	-193.06	0	0.753196	0.515499	1
26810	28812	-72.076	0	0.746956	0.534454	1
24153	24156	-0.00898743	0	0.859264	0.73967	1
24153	24155	-0.0219879	0	0.623481	0.549609	1
24153	24154	-0.00698853	0	0.883158	0.72868	1
19238	19252	0.0110016	0	0.885415	0.80926	1
29057	29426	-26.02	0	0.756342	0.639656	1
16318	16544	-0.0149994	0	0.965945	0.805459	1
19241	19256	-0.0299988	0	0.749528	0.658313	1
37	10129	-39.026	0	0.876208	0.631607	1
15807	15842	0	0	0.966865	0.845799	1
3205	3274	-0.00499725	0	0.969331	0.859673	1
19243	19277	0.0230103	0	0.776845	0.655121	1
11720	11734	-0.00300598	0	0.855874	0.715274	1
26383	30560	-257.141	0	0.577809	0.5531	1
22584	22589	0.00801086	0	0.673488	0.615375	1
21054	21079	-0.959991	0	0.905602	0.884785	1
12365	12538	-0.0180054	0	0.855516	0.680633	1
15613	15649	-0.00401306	0	0.93006	0.735183	1
25320	26745	-26.02	0	0.671481	0.427474	1
21795	24229	-27.991	0	0.582185	0.476631	1
28859	30585	-176.113	0	0.740361	0.688565	1
29343	29540	-14.02	0	0.905568	0.688554	1
28442	28848	-21.98	0	0.959475	0.663866	1
2591	2640	0.0219955	0	0.903734	0.788903	1
4284	4538	-0.0240021	0	0.882592	0.594687	1
18729	19077	-0.00700378	0	0.874834	0.791715	1
25368	27465	-42.011	0	0.71264	0.674722	1
4284	4468	-0.0270004	0	0.861425	0.592593	1
30809	30884	-88.052	0	0.971148	0.696369	1
21969	22105	-0.019989	0	0.93241	0.846264	1
21817	21819	0.00100708	0	0.879844	0.65339	1
23431	23432	-0.00300598	0	0.917449	0.750012	1
12347	12497	-0.0809937	0	0.962169	0.808521	1
21411	22796	-14.016	0	0.829873	0.504978	1
14085	14187	-0.0169983	0	0.852091	0.712392	1
29178	29185	-0.00799561	0	0.628149	0.690503	1
30245	30279	-4.92401	0	0.778776	0.650661	1
17928	17974	0.0160065	0	0.95266	0.689615	1
26118	26183	-0.026001	0	0.618265	0.451248	1
23456	24434	-17.973	0	0.77094	0.417714	1
2678	2752	0	0	0.948476	0.858494	1
28277	30867	-386.201	0	0.782912	0.844483	1
13177	13831	-0.100006	0	0.886603	0.685138	1
20650	20683	-0.07901	0	0.631714	0.538116	1
13391	14024	-0.437988	0	0.845089	0.721378	1
8931	9172	0.00699615	0	0.911249	0.731452	1
19237	19285	-0.00299072	0	0.926508	0.742215	1
23237	23246	-0.0279999	0	0.649796	0.553513	1
17854	18044	0.0970001	0	0.906144	0.775317	1
20650	20688	-0.0770111	0	0.709202	0.507686	1
10086	17130	-28.007	0	0.688715	0.480492	1
20283	20410	-0.000991821	0	0.979764	0.811029	1
10369	10546	0	0	0.81995	0.782418	1
21975	22181	-0.0219879	0	0.944319	0.790299	1
14273	21059	-27.058	0	0.643726	0.526148	1
26806	27516	-17.999	0	0.613995	0.412019	1
25011	25171	-2.011	0	0.67081	0.584488	1
15446	15457	-0.00700378	0	0.97838	0.83477	1
13265	13419	-0.0019989	0	0.871061	0.691751	1
10073	19108	-30.022	0	0.593324	0.56707	1
895	4797	-25.025	0	0.729955	0.447679	1
16297	16825	-0.0230103	0	0.887893	0.716077	1
12349	12492	-0.122009	0	0.905705	0.733535	1
23972	26485	-40.999	0	0.680801	0.709049	1
1299	1304	0	0	0.920714	0.625048	1
21533	21543	-0.0059967	0	0.647909	0.673437	1
21533	21541	-0.00299072	0	0.645169	0.542175	1
2831	3018	0.0139999	0	0.947311	0.805399	1
29830	30564	-104.048	0	0.82897	0.665344	1
21843	21859	0	0	0.867234	0.678106	1
21843	21851	0	0	0.910214	0.758578	1
2796	3625	-0.0350037	0	0.886805	0.689201	1
12064	12065	0.0039978	0	0.95945	0.834893	1
12064	12066	0	0	0.976689	0.873195	1
11730	12094	-0.0109863	0	0.735039	0.58356	1
13228	13386	-0.0200043	0	0.780527	0.666579	1
15524	15720	0.00100708	0	0.841599	0.741645	1
22616	27836	-98.03	0	0.600326	0.431314	1
2598	3078	0.00700378	0	0.906301	0.746362	1
12032	16217	-11.99	0	0.750611	0.474616	1
20083	20189	0.000991821	0	0.949352	0.747536	1
29359	29395	-3	0	0.73323	0.650277	1
24269	24277	0.00900269	0	0.579163	0.580042	1
1407	11677	-27.998	0	0.895718	0.486923	1
24269	24278	0.00999451	0	0.700554	0.662608	1
23338	23346	-0.0220032	0	0.592224	0.563899	1
2687	2999	-0.012001	0	0.966562	0.810217	1
22901	23175	-0.0660095	0	0.870025	0.754038	1
1391	1651	-0.991005	0	0.749472	0.533906	1
17930	18089	0	0	0.961236	0.710184	1
22889	22983	-0.048996	0	0.805	0.579367	1
11009	11244	-1.994	0	0.56655	0.515971	1
27568	27574	-0.0039978	0	0.872342	0.607511	1
12338	12393	-0.0650024	0	0.740112	0.64603	1
17930	18087	0	0	0.972909	0.79656	1
27211	30085	-169.04	0	0.869259	0.643216	1
28342	30390	-172.111	0	0.724243	0.633479	1
13167	13532	-0.0449982	0	0.950821	0.844654	1
21067	21091	-0.0019989	0	0.636328	0.585746	1
29720	29965	-21.991	0	0.91156	0.652655	1
23545	23556	-0.00799561	0	0.722887	0.68931	1
25205	25241	-0.0110016	0	0.895128	0.483561	1
23545	23554	-0.00898743	0	0.808132	0.759327	1
23545	23555	-0.00698853	0	0.832635	0.754707	1
11201	14199	-10.97	0	0.703381	0.414292	1
18023	18336	-0.0140076	0	0.929602	0.732526	1
27638	29176	-72.885	0	0.556291	0.408995	1
11647	16243	-14.011	0	0.759264	0.591147	1
12460	13051	-0.0900116	0	0.884859	0.61673	1
22570	23869	-14.013	0	0.607656	0.55945	1
18001	18168	0.0140076	0	0.989461	0.823002	1
27905	29308	-71.083	0	0.717693	0.581613	1
17079	17085	-0.00698853	0	0.785599	0.631369	1
18218	18626	-0.104004	0	0.951377	0.678769	1
18078	18368	0	0	0.950573	0.682359	1
11748	18734	-18.002	0	0.740398	0.453959	1
13329	13831	-0.0590057	0	0.923739	0.776687	1
16271	16277	-0.0039978	0	0.935356	0.881688	1
11787	11912	-0.0100098	0	0.717299	0.593506	1
4796	20819	-44.03	0	0.616771	0.474852	1
15413	15490	-0.0209961	0	0.971809	0.864195	1
17015	17023	-0.026001	0	0.781373	0.707046	1
26292	26293	0	0	0.786389	0.680386	1
17959	18242	0.0620117	0	0.968453	0.806332	1
29485	29677	-15.996	0	0.621719	0.541014	1
29197	29344	-9.991	0	0.958974	0.578716	1
17114	17210	-0.0110016	0	0.863743	0.616078	1
17959	18248	0.0620117	0	0.979178	0.81995	1
20620	30063	-264.109	0	0.820209	0.625859	1
21832	21853	0.0230103	0	0.896451	0.76446	1
28723	29254	-32.04	0	0.76714	0.575207	1
16273	16795	-0.00900269	0	0.962428	0.820237	1
14092	14095	0.0140076	0	0.884947	0.746613	1
13386	13480	-0.0349884	0	0.887694	0.830465	1
30314	30698	-96.076	0	0.896385	0.73545	1
11683	11706	-0.0240021	0	0.779847	0.623083	1
11683	11705	-0.0240021	0	0.942696	0.745427	1
14110	14143	0.0039978	0	0.870263	0.780762	1
21932	21996	0.00900269	0	0.928858	0.850631	1
9012	9785	-0.022995	0	0.969158	0.77751	1
27740	28486	-28.027	0	0.779502	0.602459	1
28993	29412	-29.973	0	0.550959	0.533056	1
23893	23908	-0.978012	0	0.561128	0.439892	1
16381	16606	-0.0120087	0	0.90883	0.725032	1
22886	23219	-0.0500031	0	0.757881	0.74648	1
14069	14072	0.0039978	0	0.641557	0.66077	1
14069	14070	-0.00300598	0	0.92124	0.793563	1
2453	2461	-0.0139999	0	0.779291	0.779215	1
13554	13613	0.0189972	0	0.852542	0.730751	1
15351	20682	-15.998	0	0.743789	0.575879	1
27400	27769	-13.986	0	0.664161	0.494148	1
19279	19285	-0.0110016	0	0.912926	0.653495	1
27070	27665	-17.957	0	0.643458	0.43587	1
28947	29170	-13.999	0	0.653243	0.482586	1
8915	9202	0.010994	0	0.907364	0.712856	1
18009	18236	-0.0359955	0	0.961762	0.817983	1
14258	22569	-42.028	0	0.68186	0.51031	1
13218	13257	-0.0180054	0	0.851451	0.515943	1
22772	29167	-162.054	0	0.660237	0.510814	1
21975	21983	0.00300598	0	0.887083	0.730407	1
2972	3108	0.00100708	0	0.925986	0.747278	1
24271	24272	0.0299988	0	0.587565	0.527681	1
13360	13555	0.00500488	0	0.935089	0.770225	1
24271	24277	0.0019989	0	0.605259	0.544252	1
8892	8967	0.0119934	0	0.959239	0.771919	1
24271	24278	0.00299072	0	0.630275	0.535822	1
1451	1453	0.00100708	0	0.617582	0.547524	1
13241	13564	-0.0559998	0	0.782753	0.643071	1
25714	25733	-0.000991821	0	0.880512	0.648896	1
8738	9293	-0.00499725	0	0.975636	0.857857	1
30671	30828	-88.054	0	0.859938	0.658882	1
27020	30061	-168.086	0	0.874082	0.603297	1
25637	25642	0.000991821	0	0.727862	0.490242	1
14072	14156	-0.0420074	0	0.847281	0.649884	1
4439	20899	-48.042	0	0.838054	0.409306	1
21990	22158	-0.00799561	0	0.935241	0.79995	1
20882	20901	0.00900269	0	0.684711	0.477329	1
27851	30267	-167.978	0	0.913716	0.663866	1
13557	13610	0.00700378	0	0.914944	0.8092	1
2640	2748	-0.0169983	0	0.925768	0.72334	1
26107	26167	0.00900269	0	0.858635	0.644388	1
24867	24890	0	0	0.853771	0.802482	1
1522	1633	-0.0169983	0	0.817086	0.578059	1
21539	23290	-14.013	0	0.726631	0.554763	1
15407	15471	0.0039978	0	0.949907	0.888017	1
22945	22984	-0.0059967	0	0.928691	0.775833	1
2723	3220	0.026001	0	0.897418	0.607446	1
10158	30285	-327.106	0	0.919464	0.791095	1
25078	25081	-0.00500488	0	0.82332	0.814245	1
28814	29247	-28.009	0	0.709645	0.524485	1
14107	14109	-0.00799561	0	0.778742	0.691366	1
12357	12567	-0.076004	0	0.916877	0.739196	1
4293	4301	-0.0189972	0	0.846273	0.700687	1
25078	25087	-0.0059967	0	0.91325	0.753306	1
20194	20474	0.0059967	0	0.941288	0.709365	1
21710	21754	-0.0559998	0	0.610717	0.694172	1
20362	20368	0	0	0.954219	0.846511	1
25511	25512	-0.0330048	0	0.915578	0.879631	1
17845	17862	-0.0130005	0	0.60757	0.847161	1
30459	30563	-14.017	0	0.878727	0.72456	1
11607	11623	0.0169983	0	0.787811	0.519385	1
24226	29557	-168.103	0	0.732652	0.487249	1
19252	19269	0	0	0.834285	0.769688	1
16311	20708	-13.003	0	0.702482	0.504317	1
29870	30046	-24.993	0	0.690359	0.488043	1
15583	15761	0.0350037	0	0.961232	0.777784	1
30102	30708	-124.008	0	0.933334	0.683232	1
11760	11939	0.019989	0	0.783493	0.585572	1
10222	20933	-42.033	0	0.714025	0.560317	1
27391	27749	-13.987	0	0.74072	0.586454	1
14036	23566	-57.016	0	0.623728	0.415438	1
30798	30804	-1.03204	0	0.912721	0.825056	1
18784	18844	0	0	0.881696	0.667376	1
22038	22039	0.0110016	0	0.922668	0.726047	1
5323	5381	0.00700378	0	0.98776	0.83169	1
19428	19445	0.00898743	0	0.729358	0.681053	1
19500	21465	-16.008	0	0.569701	0.514197	1
896	4777	-23.998	0	0.713976	0.459052	1
12378	12867	-0.0429993	0	0.923153	0.741503	1
8977	9766	-0.0169983	0	0.967274	0.781236	1
10422	10506	0.0130005	0	0.840725	0.752733	1
26283	27238	-26.015	0	0.853579	0.727175	1
22442	22444	0.0019989	0	0.653191	0.579971	1
21841	21846	0	0	0.907406	0.771866	1
2681	2682	0.00700378	0	0.934331	0.760139	1
21841	21843	0	0	0.908406	0.761151	1
17251	17418	-0.00299072	0	0.898523	0.731105	1
17827	17830	-0.0110016	0	0.985373	0.891243	1
24567	27576	-58.008	0	0.641083	0.45461	1
12474	12597	0.0410004	0	0.866292	0.724981	1
21508	26373	-63.995	0	0.617235	0.492734	1
25426	25427	0.0149994	0	0.652537	0.64075	1
27636	28354	-25.05	0	0.837142	0.445264	1
25505	25621	0	0	0.859143	0.720111	1
1296	21486	-69.06	0	0.67926	0.418328	1
25505	25623	-0.000991821	0	0.909195	0.812843	1
13168	13275	-0.0240021	0	0.925427	0.845498	1
22189	22258	0	0	0.85989	0.67189	1
23594	23640	0	0	0.841633	0.494499	1
26907	26908	-0.0249939	0	0.866741	0.806646	1
11633	17052	-16.968	0	0.582371	0.476932	1
14057	19450	-16.984	0	0.687004	0.423444	1
8773	8990	-0.0189972	0	0.866558	0.825788	1
25203	25205	-0.248001	0	0.852093	0.543271	1
22404	24348	-27.999	0	0.616696	0.428842	1
2402	2411	0.00900269	0	0.927452	0.908712	1
20740	30657	-371.112	0	0.969519	0.621948	1
2402	2414	0.00600433	0	0.921344	0.849572	1
26044	26050	-0.0240021	0	0.562231	0.601975	1
20796	20803	0.00500488	0	0.859739	0.692239	1
14038	14043	-0.0039978	0	0.689197	0.554256	1
17832	18368	-0.019989	0	0.97056	0.797072	1
20796	20806	0.029007	0	0.763498	0.600826	1
12943	21769	-40.971	0	0.899792	0.628744	1
17145	20829	-14.002	0	0.77799	0.537551	1
2722	3205	0.00499725	0	0.924966	0.728665	1
30263	30351	-14.015	0	0.992347	0.646938	1
16214	16239	0	0	0.870111	0.804341	1
29430	29672	-17.966	0	0.660272	0.426778	1
8921	9200	0.00800323	0	0.931579	0.684936	1
27589	27769	-6.04099	0	0.711539	0.574508	1
8761	8780	0.00299835	0	0.929735	0.800085	1
24160	24164	-0.0130005	0	0.589217	0.552606	1
1583	1658	0.00899506	0	0.869735	0.700298	1
10078	10086	0.0169983	0	0.802016	0.652298	1
14267	20829	-23.991	0	0.694112	0.488942	1
11723	12061	-0.0039978	0	0.965094	0.879721	1
11749	11811	0.00100708	0	0.967913	0.794635	1
25411	25421	-0.0360107	0	0.613947	0.455305	1
15290	15298	-0.00500488	0	0.806739	0.657136	1
12345	12717	-0.0370026	0	0.951684	0.628376	1
26294	27462	-31.043	0	0.686535	0.582647	1
19494	24549	-57.048	0	0.573178	0.402679	1
8779	8869	0.0059967	0	0.975049	0.906492	1
29289	29307	-1.979	0	0.772371	0.600806	1
18673	18782	-0.0899963	0	0.887871	0.733334	1
15290	15291	0.00900269	0	0.647066	0.620313	1
28010	28208	-6.966	0	0.781693	0.588839	1
30853	30884	-44.026	0	0.96888	0.681341	1
1609	1613	0	0	0.973768	0.820483	1
24228	25167	-15.018	0	0.731036	0.610942	1
26794	26841	-0.985992	0	0.658766	0.427295	1
27770	28486	-27.012	0	0.712664	0.555922	1
11535	11568	0	0	0.676755	0.576782	1
16292	16775	-0.052002	0	0.816602	0.657622	1
17316	17380	0	0	0.910446	0.661369	1
28750	28828	-3.95999	0	0.783484	0.603553	1
4770	4771	-0.0019989	0	0.961123	0.771031	1
28601	28854	-14.996	0	0.717793	0.466276	1
11535	11567	-0.0059967	0	0.781894	0.688628	1
11535	11564	-0.0059967	0	0.77093	0.666551	1
11535	11565	-0.0039978	0	0.833469	0.678255	1
26747	26912	-1.976	0	0.789428	0.599109	1
13297	13299	-0.0170135	0	0.946914	0.778414	1
21973	22025	-0.0189972	0	0.899325	0.794187	1
23362	23377	-0.0110016	0	0.62321	0.617255	1
2794	3053	0.0199966	0	0.819675	0.642208	1
318	1411	-17.009	0	0.787573	0.423783	1
11646	11650	-0.0019989	0	0.814509	0.798337	1
11645	11690	-1.015	0	0.660303	0.464285	1
21042	21248	-1.976	0	0.679935	0.603722	1
17111	17173	0	0	0.839889	0.679119	1
2447	11010	-17.995	0	0.748827	0.426454	1
15744	20654	-15.008	0	0.670724	0.444606	1
26797	27589	-21.972	0	0.718506	0.540038	1
30042	30559	-74.042	0	0.608608	0.454682	1
22934	22941	-0.0220032	0	0.935852	0.728574	1
787	878	-1.022	0	0.637031	0.455761	1
17656	17817	-0.0139923	0	0.808986	0.74091	1
22934	22945	-0.0019989	0	0.934327	0.77783	1
30113	30245	-13.018	0	0.770725	0.58572	1
17109	17418	-0.00498962	0	0.781204	0.732172	1
26315	26325	0.0310059	0	0.703996	0.588805	1
12541	12569	-0.00100708	0	0.936627	0.817647	1
19450	23896	-42.051	0	0.773733	0.532528	1
16312	16606	-0.0110016	0	0.979091	0.86279	1
27749	28127	-14.019	0	0.836739	0.678141	1
30431	30798	-131.009	0	0.678762	0.499682	1
26795	27480	-16.997	0	0.705552	0.475183	1
18674	18822	-0.0019989	0	0.838168	0.779389	1
28062	28726	-28.026	0	0.619609	0.440478	1
19528	19599	-0.00900269	0	0.62903	0.478617	1
28645	30762	-275.147	0	0.625723	0.451466	1
28031	28726	-29.025	0	0.647628	0.478056	1
29606	30044	-44.026	0	0.854481	0.569656	1
16261	16538	-0.0610046	0	0.935792	0.787234	1
27880	28832	-42.013	0	0.79281	0.637264	1
22605	22606	-0.0169983	0	0.660155	0.491733	1
26113	27750	-44.011	0	0.648155	0.49491	1
28753	28780	-0.950012	0	0.555616	0.443484	1
12430	12952	-0.138	0	0.823968	0.63351	1
21068	21097	-0.00100708	0	0.582193	0.52585	1
24422	26283	-25.034	0	0.61909	0.480537	1
16282	16521	0.0189972	0	0.944619	0.853606	1
3664	3669	0.052002	0	0.684276	0.632658	1
3664	3666	-0.0159988	0	0.696134	0.674536	1
27462	29044	-70.078	0	0.736261	0.62704	1
90	1075	-14.02	0	0.795052	0.545816	1
17190	17206	0.0039978	0	0.730639	0.683803	1
17085	17093	-0.0149994	0	0.565301	0.52724	1
3659	3994	-0.00699615	0	0.590286	0.468359	1
12569	12943	-0.0240021	0	0.843803	0.76889	1
16239	19481	-8.99701	0	0.689668	0.466189	1
26610	27672	-30.015	0	0.934439	0.551504	1
30309	30664	-79.969	0	0.704468	0.588388	1
24331	27418	-57.96	0	0.813184	0.419434	1
17896	18626	-0.190002	0	0.971053	0.801854	1
15415	15517	0.0110016	0	0.937209	0.778547	1
13207	13571	-0.0690002	0	0.963864	0.86822	1
13207	13570	-0.0679932	0	0.897998	0.730532	1
20223	20473	-0.000991821	0	0.951312	0.751025	1
24349	30403	-265.137	0	0.66601	0.449738	1
14076	14142	-0.0200043	0	0.812349	0.663936	1
18794	18916	0.0309906	0	0.938251	0.851965	1
8869	9775	-0.0250015	0	0.863187	0.773364	1
24448	24477	-0.995987	0	0.714129	0.554518	1
2419	2434	0.00700378	0	0.975723	0.797142	1
21945	21981	0.0149994	0	0.945086	0.847957	1
28414	29463	-65.141	0	0.832706	0.426658	1
8769	8877	-0.0100021	0	0.954791	0.806426	1
16285	17004	-0.0599976	0	0.856964	0.748357	1
11650	17052	-16.956	0	0.572046	0.44702	1
22889	22973	-0.0479889	0	0.811226	0.598164	1
2394	2426	-1.01801	0	0.71249	0.589026	1
7023	7472	-0.0039978	0	0.973712	0.851401	1
24560	24588	-0.0230103	0	0.820784	0.767253	1
13299	13599	-0.0059967	0	0.91519	0.740125	1
22889	22978	-0.0479889	0	0.808687	0.583264	1
20189	20223	0	0	0.953433	0.773131	1
10183	10344	-0.00299835	0	0.98647	0.894715	1
22576	22577	-0.0269928	0	0.849901	0.823957	1
13338	13429	0.00900269	0	0.931962	0.932239	1
28541	28829	-15.997	0	0.565859	0.447609	1
30407	30657	-59.03	0	0.978281	0.636597	1
15463	16102	-0.0240021	0	0.935556	0.77439	1
25070	26296	-18.009	0	0.657524	0.63558	1
24323	25332	-17.995	0	0.74888	0.716359	1
23362	23400	-0.029007	0	0.59028	0.630114	1
17117	17119	-0.0059967	0	0.781214	0.77088	1
761	13764	-46.08	0	0.910602	0.540899	1
29604	30277	-74.001	0	0.781591	0.574303	1
17865	18120	0.0130005	0	0.828051	0.644434	1
24478	28133	-81.085	0	0.552481	0.408106	1
1417	1478	-0.0019989	0	0.966564	0.881686	1
24976	25479	-14.008	0	0.556823	0.451677	1
12728	12743	-0.0059967	0	0.928626	0.732086	1
14093	19437	-15.995	0	0.670941	0.514689	1
19321	26610	-91.173	0	0.93343	0.658836	1
21096	21123	0.0039978	0	0.68907	0.738166	1
25498	25499	-0.0440063	0	0.707044	0.62515	1
17215	17251	0	0	0.813159	0.661255	1
318	12790	-46.026	0	0.936876	0.676085	1
12688	12751	-0.0399933	0	0.936334	0.593609	1
25081	25087	-0.000991821	0	0.801572	0.697819	1
28008	29396	-75.071	0	0.646986	0.52199	1
28569	29842	-84.065	0	0.83368	0.582408	1
29935	30353	-58.043	0	0.851889	0.579756	1
4374	4465	-0.00200653	0	0.912236	0.894577	1
20387	20474	0	0	0.895862	0.687445	1
29561	30020	-44.027	0	0.617325	0.433816	1
8842	8963	0	0	0.908165	0.819865	1
13303	13412	0.0219879	0	0.960203	0.849111	1
30055	30695	-128.985	0	0.708026	0.638873	1
11734	11790	0.0039978	0	0.82882	0.54669	1
13299	13395	-0.00999451	0	0.926723	0.782594	1
11746	11790	0	0	0.828775	0.544001	1
13532	13538	-0.00799561	0	0.933595	0.825765	1
15431	15457	0.0220032	0	0.983927	0.866519	1
20203	20387	-0.000991821	0	0.894397	0.691492	1
22783	23896	-13.01	0	0.702788	0.531169	1
17140	17207	-0.00500488	0	0.919416	0.76143	1
2785	3105	-0.00800323	0	0.864668	0.670286	1
21463	21481	-0.022995	0	0.641896	0.651986	1
25096	25106	0.0019989	0	0.682422	0.504307	1
1122	11608	-28.998	0	0.630076	0.450135	1
22906	29483	-180.045	0	0.647087	0.477531	1
16272	16519	-0.00100708	0	0.954977	0.65309	1
8884	8952	-0.0019989	0	0.967617	0.719441	1
20465	20533	-0.0130005	0	0.87564	0.79135	1
4267	4368	-0.0299988	0	0.836243	0.820825	1
29918	30671	-136.052	0	0.575847	0.46163	1
10283	10448	-0.0019989	0	0.826986	0.634499	1
2693	2709	-0.0160065	0	0.95349	0.785051	1
21975	22184	-0.0219879	0	0.879536	0.723715	1
24433	27958	-74.992	0	0.849648	0.552765	1
29180	30805	-264.11	0	0.83506	0.748619	1
23499	25029	-24.15	0	0.634774	0.445736	1
24393	24425	-0.998993	0	0.720017	0.501842	1
17979	18336	-0.0220032	0	0.930691	0.767346	1
29591	30698	-176.009	0	0.823239	0.703838	1
17110	17215	-0.0240021	0	0.856219	0.733346	1
10189	10402	-0.0110016	0	0.874666	0.852969	1
18284	18582	-0.0879974	0	0.936728	0.754861	1
17852	18089	0	0	0.965413	0.648502	1
20082	20473	0.0209961	0	0.968202	0.796755	1
14095	14101	-0.00500488	0	0.923903	0.762853	1
14095	14100	-0.0039978	0	0.871041	0.813079	1
12889	12917	0.00900269	0	0.966642	0.843953	1
20908	24213	-38.013	0	0.615611	0.585038	1
19268	19335	-0.0820007	0	0.86589	0.66327	1
19268	19333	-0.0510101	0	0.887172	0.678332	1
13444	13769	-0.0700073	0	0.905693	0.835167	1
20939	21792	-9.98199	0	0.64298	0.533077	1
19494	19508	-0.0189972	0	0.709103	0.751873	1
21954	22117	-0.0209961	0	0.828854	0.715403	1
27184	28457	-44.026	0	0.686149	0.529828	1
19989	20187	-0.00201416	0	0.96545	0.782752	1
12784	12839	0.00900269	0	0.873425	0.710636	1
27465	27636	-6.95999	0	0.819022	0.616492	1
11541	11557	-0.00699615	0	0.9142	0.879595	1
17211	17236	-0.00999451	0	0.902966	0.800527	1
24551	24578	-0.0220032	0	0.705547	0.628957	1
2587	3078	-0.012001	0	0.902707	0.733903	1
17020	22344	-30.013	0	0.763934	0.58972	1
21996	22218	-0.0319977	0	0.881132	0.807	1
1670	2018	-0.0149994	0	0.921925	0.717954	1
14096	17932	-13.002	0	0.587835	0.529389	1
15451	15651	-0.0510101	0	0.956605	0.824871	1
2576	3024	-0.0270004	0	0.888003	0.720014	1
2798	2801	0	0	0.886464	0.692658	1
11007	27080	-130.106	0	0.854538	0.443825	1
13260	13560	-0.0209961	0	0.971	0.916182	1
14276	24538	-72.038	0	0.579409	0.403559	1
20755	20756	0.0180054	0	0.604809	0.715276	1
14680	19538	-15.065	0	0.945324	0.667454	1
28931	28973	-3.01001	0	0.595081	0.454689	1
20895	20935	-0.987	0	0.613468	0.597131	1
